respondent_id,persona,age_group,gender,city_tier,education_level,employment_status,shopping_frequency,platform_1,platform_2,platform_3,primary_device,browse_time_before_purchase,cart_abandonment_freq,cart_abandon_reason,cat_fashion,cat_electronics,cat_grocery,cat_beauty,cat_home,cat_books,cat_sports,cat_toys,review_importance_score,discovery_channel,recommendation_acceptance_score,monthly_income_bracket,monthly_spend_bracket,max_single_transaction_value,discount_sensitivity_score,impulse_discount_threshold,preferred_payment_method,loyalty_member,loyalty_member_flag,delivery_importance_score,return_frequency,social_purchase_influence_freq,social_commerce_adoption,repeat_purchase_intent_score,platform_switching_propensity,review_writing_freq,festive_spend_proportion,impulse_trigger_type,ai_personalisation_comfort,will_purchase,age_enc,shopping_freq_enc,browse_time_enc,abandon_freq_enc,education_enc,city_tier_enc,income_enc,spend_enc,return_freq_enc,social_inf_enc,discount_thresh_enc,festive_enc,spend_winsorised,log_spend,gender_Female,gender_Male,gender_Non-binary,gender_Prefer not to say,city_tier_Metro (Tier 1),city_tier_Rural / town,city_tier_Tier 2 city,city_tier_Tier 3 city,employment_status_Homemaker,employment_status_Salaried (govt.),employment_status_Salaried (private),employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,primary_device_Laptop / desktop,primary_device_Smartphone,primary_device_Tablet,discovery_channel_Email / app notifications,discovery_channel_Friends / family,discovery_channel_Influencer reviews,discovery_channel_Platform recommendations,discovery_channel_Search engine,discovery_channel_Social media ads,preferred_payment_method_Buy now pay later,preferred_payment_method_Cash on delivery,preferred_payment_method_Credit card,preferred_payment_method_Debit card,preferred_payment_method_Net banking,preferred_payment_method_UPI,social_commerce_adoption_No but open to it,social_commerce_adoption_No not interested,social_commerce_adoption_Yes occasionally,social_commerce_adoption_Yes regularly,impulse_trigger_type_Boredom,impulse_trigger_type_Festive sale,impulse_trigger_type_Flash sale notification,impulse_trigger_type_Gifting occasion,impulse_trigger_type_Influencer post,impulse_trigger_type_Recommendation email,cart_abandon_reason_Found better deal elsewhere,cart_abandon_reason_High delivery charges,cart_abandon_reason_High price / no discount,cart_abandon_reason_Just browsing,cart_abandon_reason_N/A - I rarely abandon,cart_abandon_reason_Payment issues,cluster,cluster_name
2886,homemaker,25-34,Male,Tier 3 city,Postgraduate,Self-employed,Rarely,Flipkart,Nykaa,,Smartphone,More than 1 hour,Rarely,Payment issues,1,0,1,1,1,0,0,0,4,Search engine,4,20000-50000,2000-5000,1661.98,4,41-60pct,Cash on delivery,No not interested,0,5,Rarely,Sometimes,No but open to it,4,4,Occasionally,More than 50pct,Influencer post,3,0,2,1,4,2,3,2,2,3,2,3,4,4,1661.98,7.416366452662401,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,Occasional browsers
2887,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Daily or almost daily,Amazon,Flipkart,Nykaa,Smartphone,10-30 minutes,Rarely,Just browsing,1,1,1,0,1,1,1,0,5,Search engine,5,50000-100000,5000-15000,1503.94,3,21-40pct,UPI,Yes - one programme,1,4,Never,Never,Yes regularly,4,1,Occasionally,Less than 10pct,Recommendation email,4,1,2,5,2,2,2,4,3,4,1,1,3,1,1503.94,7.316508309278627,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,Tech-savvy explorers
2888,homemaker,35-44,Female,Tier 3 city,High school or below,Homemaker,Occasionally,Flipkart,Meesho,,Smartphone,30-60 minutes,Almost always,Found better deal elsewhere,1,1,1,0,1,0,0,1,5,Search engine,4,20000-50000,500-2000,2352.46,3,21-40pct,Debit card,Yes - multiple programmes,1,4,Occasionally,Often,Yes regularly,4,1,Never,26-50pct,Festive sale,4,1,3,2,3,5,1,2,2,2,3,4,3,3,2352.46,7.763641864733305,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,Value seekers
2889,budget_student,18-24,Non-binary,Tier 2 city,Undergraduate,Student,Occasionally,Flipkart,Myntra,Amazon,Smartphone,More than 1 hour,Sometimes,High price / no discount,0,1,1,0,1,1,1,0,5,Friends / family,1,50000-100000,5000-15000,4126.81,3,21-40pct,UPI,No not interested,0,4,Occasionally,Sometimes,Yes occasionally,3,5,Occasionally,10-25pct,Recommendation email,3,1,1,2,4,3,2,3,3,4,3,3,3,2,4126.81,8.325502278970335,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,Occasional browsers
2890,value_seeker,45-54,Male,Tier 2 city,Undergraduate,Unemployed,Weekly,Meesho,Flipkart,Amazon,Smartphone,Under 10 minutes,Sometimes,High price / no discount,0,1,0,0,1,0,0,0,3,Email / app notifications,5,50000-100000,2000-5000,3340.75,3,41-60pct,Cash on delivery,Yes - multiple programmes,1,5,Rarely,Never,No but open to it,2,2,Occasionally,10-25pct,Gifting occasion,3,1,4,4,1,3,2,3,3,3,2,1,4,2,3340.75,8.114249900851583,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
2891,homemaker,25-34,Female,Tier 3 city,Undergraduate,Salaried (govt.),Monthly,Ajio,Myntra,Amazon,Laptop / desktop,30-60 minutes,Often,High price / no discount,1,1,0,0,0,0,0,0,5,Platform recommendations,2,100000-200000,5000-15000,5302.88,1,Discounts dont trigger,Cash on delivery,Yes - one programme,1,4,Occasionally,Often,Yes occasionally,2,3,Rarely,10-25pct,Festive sale,4,1,2,3,3,4,2,2,4,4,3,4,1,2,5302.88,8.576193907175373,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,Occasional browsers
2892,homemaker,35-44,Female,Rural / town,Undergraduate,Homemaker,Monthly,Myntra,Amazon,,Smartphone,10-30 minutes,Sometimes,High delivery charges,1,1,1,1,1,1,0,1,4,Search engine,4,20000-50000,2000-5000,1436.55,4,Discounts dont trigger,Debit card,No but considering,0,3,Occasionally,Almost always,No not interested,4,2,Rarely,26-50pct,Flash sale notification,3,1,3,3,2,3,2,1,2,3,3,5,1,3,1436.55,7.2706955546753,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,Value seekers
2893,urban_professional,35-44,Female,Metro (Tier 1),Doctoral,Salaried (private),Daily or almost daily,Flipkart,Ajio,Amazon,Smartphone,30-60 minutes,Rarely,N/A - I rarely abandon,1,1,0,0,0,0,1,0,4,Search engine,5,50000-100000,5000-15000,4334.27,3,Discounts dont trigger,Debit card,Yes - one programme,1,4,Never,Often,No but open to it,4,2,Rarely,26-50pct,Recommendation email,4,1,3,5,3,2,4,4,3,4,1,4,1,3,4334.27,8.374539171012115,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Tech-savvy explorers
2894,premium_loyalist,25-34,Male,Metro (Tier 1),High school or below,Salaried (private),Weekly,Nykaa,Amazon,,Laptop / desktop,10-30 minutes,Sometimes,High price / no discount,1,1,1,1,1,1,1,1,2,Email / app notifications,4,100000-200000,5000-15000,10644.81,2,41-60pct,Net banking,Yes - multiple programmes,1,4,Never,Rarely,Yes occasionally,5,2,Frequently,10-25pct,Flash sale notification,3,0,2,4,2,3,1,4,4,4,1,2,4,2,10644.81,9.272921666494726,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
2895,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Monthly,Myntra,Flipkart,Amazon,Smartphone,10-30 minutes,Often,High delivery charges,1,0,0,0,0,0,1,0,2,Social media ads,4,20000-50000,Under 500,857.27,4,21-40pct,UPI,No but considering,0,2,Rarely,Sometimes,No but open to it,3,4,Rarely,10-25pct,Influencer post,2,1,1,3,2,4,2,3,2,1,2,3,3,2,857.27,6.754918735299609,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Deal hunters
2896,premium_loyalist,35-44,Male,Tier 3 city,Postgraduate,Self-employed,Weekly,Flipkart,Ajio,Amazon,Smartphone,10-30 minutes,Rarely,N/A - I rarely abandon,1,1,0,0,1,1,1,1,4,Email / app notifications,3,Above 200000,Above 15000,17541.42,2,Above 60pct,UPI,No but considering,0,3,Occasionally,Rarely,No but open to it,4,3,Occasionally,Less than 10pct,Boredom,3,1,3,4,2,2,3,2,5,5,3,2,5,1,17541.42,9.772377226762618,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Premium loyalists
2897,urban_professional,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (private),Occasionally,Flipkart,Amazon,,Smartphone,Under 10 minutes,Never,Found better deal elsewhere,0,1,0,1,0,1,1,0,3,Search engine,5,20000-50000,500-2000,1823.3,4,Discounts dont trigger,Debit card,No not interested,0,5,Rarely,Sometimes,No but open to it,4,4,Frequently,10-25pct,Gifting occasion,5,1,3,2,1,1,2,4,2,2,2,3,1,2,1823.3,7.508951630794174,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Deal hunters
2898,budget_student,25-34,Male,Tier 3 city,Undergraduate,Student,Weekly,Myntra,Brand website,Flipkart,Laptop / desktop,10-30 minutes,Sometimes,Just browsing,0,1,0,1,0,1,1,0,3,Influencer reviews,3,20000-50000,Under 500,743.05,4,21-40pct,Debit card,Yes - multiple programmes,1,3,Occasionally,Often,Yes occasionally,3,3,Frequently,26-50pct,Influencer post,4,0,2,4,2,3,2,2,2,1,3,4,3,3,743.05,6.612108236876059,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Deal hunters
2899,urban_professional,18-24,Female,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Meesho,Flipkart,,Smartphone,Under 10 minutes,Often,High delivery charges,0,1,1,0,0,0,1,0,4,Platform recommendations,5,50000-100000,2000-5000,5020.32,3,21-40pct,Credit card,Yes - one programme,1,2,Occasionally,Rarely,Yes occasionally,4,1,Frequently,26-50pct,Festive sale,5,1,1,3,1,4,3,4,3,3,3,2,3,3,5020.32,8.521448126328126,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,Tech-savvy explorers
2900,urban_professional,35-44,Male,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Amazon,Nykaa,,Smartphone,More than 1 hour,Often,N/A - I rarely abandon,0,1,0,0,1,0,0,1,5,Friends / family,5,100000-200000,5000-15000,15662.99,2,Above 60pct,Credit card,Yes - multiple programmes,1,5,Rarely,Rarely,Yes regularly,4,3,Rarely,26-50pct,Flash sale notification,4,1,3,4,4,4,4,4,4,4,2,2,5,3,15662.99,9.659119726363553,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,Tech-savvy explorers
2901,homemaker,25-34,Female,Metro (Tier 1),Postgraduate,Homemaker,Occasionally,Myntra,Meesho,Amazon,Laptop / desktop,30-60 minutes,Sometimes,High delivery charges,1,0,1,0,1,1,0,1,4,Platform recommendations,2,20000-50000,2000-5000,2994.97,4,10-20pct,Cash on delivery,No not interested,0,5,Occasionally,Rarely,Yes occasionally,3,4,Frequently,10-25pct,Boredom,3,0,2,2,3,3,3,4,2,3,3,2,2,2,2994.97,8.005023331235842,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,Value seekers
2902,budget_student,18-24,Male,Tier 3 city,Undergraduate,Student,Weekly,Meesho,Flipkart,Nykaa,Smartphone,10-30 minutes,Often,High delivery charges,1,1,0,0,1,1,0,0,4,Influencer reviews,5,Below 20000,Under 500,1542.18,5,Discounts dont trigger,Debit card,Yes - multiple programmes,1,4,Occasionally,Sometimes,Yes occasionally,2,2,Frequently,Less than 10pct,Recommendation email,3,0,1,4,2,4,2,2,1,1,3,3,1,1,1542.18,7.341600501424592,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Deal hunters
2903,urban_professional,25-34,Male,Tier 2 city,Postgraduate,Salaried (private),Daily or almost daily,Brand website,Amazon,,Smartphone,10-30 minutes,Never,High delivery charges,1,0,0,0,0,1,0,0,5,Search engine,5,50000-100000,5000-15000,3436.6,3,21-40pct,Debit card,Yes - one programme,1,4,Frequently,Rarely,No but open to it,5,3,Rarely,10-25pct,Gifting occasion,2,1,2,5,2,1,3,3,3,4,4,2,3,2,3436.6,8.142528832460785,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,Tech-savvy explorers
2904,budget_student,25-34,Male,Tier 2 city,Undergraduate,Student,Monthly,Meesho,Myntra,,Smartphone,30-60 minutes,Often,Payment issues,1,0,0,0,1,0,1,0,5,Friends / family,1,50000-100000,500-2000,3058.73,3,Discounts dont trigger,UPI,No not interested,0,4,Occasionally,Sometimes,Yes occasionally,3,4,Frequently,26-50pct,Influencer post,5,0,2,3,3,4,2,3,3,2,3,3,1,3,3058.73,8.026081955759347,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,Occasional browsers
2905,homemaker,25-34,Female,Tier 3 city,Undergraduate,Homemaker,Weekly,Flipkart,Myntra,Ajio,Smartphone,30-60 minutes,Often,High price / no discount,0,1,0,1,1,0,1,0,5,Platform recommendations,4,50000-100000,5000-15000,3135.46,3,21-40pct,Net banking,Yes - one programme,1,4,Occasionally,Sometimes,Yes regularly,3,2,Occasionally,Less than 10pct,Gifting occasion,2,1,2,4,3,4,2,2,3,4,3,3,3,1,3135.46,8.05085005438677,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
2906,premium_loyalist,55+,Prefer not to say,Metro (Tier 1),Doctoral,Salaried (private),Occasionally,Amazon,Nykaa,,Laptop / desktop,Under 10 minutes,Rarely,High price / no discount,0,0,0,1,1,1,1,0,4,Platform recommendations,4,100000-200000,2000-5000,8346.88,3,21-40pct,Debit card,Yes - one programme,1,5,Rarely,Rarely,Yes occasionally,4,2,Occasionally,Less than 10pct,Recommendation email,5,1,5,2,1,2,4,4,4,3,2,2,3,1,8346.88,9.029762893393247,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,Tech-savvy explorers
2907,premium_loyalist,35-44,Female,Metro (Tier 1),Postgraduate,Self-employed,Weekly,Other,Nykaa,,Smartphone,10-30 minutes,Rarely,High price / no discount,1,1,1,0,0,1,0,0,4,Platform recommendations,5,100000-200000,2000-5000,9810.12,3,10-20pct,UPI,Yes - one programme,1,3,Occasionally,Rarely,Yes occasionally,5,1,Rarely,10-25pct,Boredom,3,1,3,4,2,2,3,4,4,3,3,2,2,2,9810.12,9.191271715257686,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
2908,value_seeker,18-24,Male,Tier 2 city,Postgraduate,Self-employed,Monthly,Meesho,Flipkart,,Laptop / desktop,30-60 minutes,Sometimes,High price / no discount,0,0,0,0,0,0,1,0,5,Search engine,3,20000-50000,Under 500,2275.66,4,Discounts dont trigger,Net banking,No but considering,0,4,Frequently,Sometimes,No not interested,3,3,Occasionally,10-25pct,Flash sale notification,2,0,1,3,3,3,3,3,2,1,4,3,1,2,2275.66,7.730464735634752,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Deal hunters
2909,urban_professional,35-44,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Flipkart,Amazon,Myntra,Smartphone,30-60 minutes,Rarely,Found better deal elsewhere,1,0,1,0,1,0,0,0,5,Platform recommendations,4,100000-200000,Above 15000,12426.23,2,21-40pct,UPI,Yes - multiple programmes,1,5,Rarely,Never,Yes occasionally,4,2,Occasionally,Less than 10pct,Festive sale,4,1,3,3,3,2,3,4,4,5,2,1,3,1,12426.23,9.427645311721951,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
2910,value_seeker,25-34,Male,Tier 2 city,Undergraduate,Self-employed,Rarely,Myntra,Meesho,Other,Smartphone,30-60 minutes,Almost always,Found better deal elsewhere,0,1,1,0,0,0,1,0,5,Social media ads,2,20000-50000,2000-5000,4004.61,4,21-40pct,UPI,No but considering,0,5,Frequently,Almost always,No but open to it,2,3,Occasionally,10-25pct,Gifting occasion,2,0,2,1,3,5,2,3,2,3,4,5,3,2,4004.61,8.295451157517512,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,Occasional browsers
2911,budget_student,18-24,Male,Tier 2 city,High school or below,Student,Weekly,Meesho,Flipkart,,Smartphone,More than 1 hour,Sometimes,High delivery charges,1,1,1,0,0,0,1,0,5,Friends / family,3,20000-50000,Under 500,1095.7,3,Above 60pct,Buy now pay later,Yes - one programme,1,5,Rarely,Sometimes,Yes regularly,1,2,Occasionally,26-50pct,Flash sale notification,4,0,1,4,4,3,1,3,2,1,2,3,5,3,1095.7,7.000060949766163,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Deal hunters
2912,budget_student,18-24,Female,Tier 3 city,Undergraduate,Student,Occasionally,Myntra,Meesho,Amazon,Smartphone,10-30 minutes,Often,High price / no discount,0,1,1,0,1,1,0,0,5,Social media ads,4,50000-100000,2000-5000,5172.41,3,21-40pct,Cash on delivery,No not interested,0,2,Rarely,Sometimes,No but open to it,4,3,Rarely,10-25pct,Boredom,3,0,1,2,2,4,2,2,3,3,2,3,3,2,5172.41,8.55128732454692,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,Occasional browsers
2913,value_seeker,35-44,Female,Tier 2 city,Undergraduate,Salaried (private),Occasionally,Flipkart,Myntra,Amazon,Smartphone,30-60 minutes,Never,High delivery charges,0,1,1,0,0,0,0,1,5,Search engine,1,50000-100000,2000-5000,3999.72,3,41-60pct,Cash on delivery,No but considering,0,5,Frequently,Rarely,Yes regularly,3,5,Rarely,More than 50pct,Gifting occasion,3,0,3,2,3,1,2,3,3,3,4,2,4,4,3999.72,8.294229623903972,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,Value seekers
2914,premium_loyalist,35-44,Male,Tier 2 city,Undergraduate,Salaried (private),Monthly,Brand website,Amazon,,Smartphone,Under 10 minutes,Rarely,Just browsing,1,0,1,0,0,0,1,0,4,Platform recommendations,5,50000-100000,500-2000,2956.44,3,41-60pct,Credit card,Yes - multiple programmes,1,3,Rarely,Sometimes,No not interested,5,2,Rarely,26-50pct,Boredom,3,1,3,3,1,2,2,3,3,2,2,3,4,3,2956.44,7.992079308241847,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2915,homemaker,25-34,Female,Tier 3 city,Undergraduate,Homemaker,Weekly,Meesho,Myntra,Amazon,Smartphone,Under 10 minutes,Often,Found better deal elsewhere,0,0,1,0,0,1,0,1,5,Search engine,3,20000-50000,Under 500,1793.04,3,10-20pct,Credit card,Yes - one programme,1,2,Occasionally,Sometimes,Yes occasionally,2,2,Frequently,26-50pct,Gifting occasion,1,0,2,4,1,4,2,2,2,1,3,3,2,3,1793.04,7.492225338914213,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,Value seekers
2916,value_seeker,55+,Male,Tier 3 city,Undergraduate,Self-employed,Occasionally,Myntra,Brand website,Other,Smartphone,More than 1 hour,Sometimes,Found better deal elsewhere,0,0,1,0,1,0,0,1,3,Search engine,4,Below 20000,500-2000,1663.69,5,41-60pct,UPI,No but considering,0,3,Rarely,Sometimes,Yes occasionally,2,2,Frequently,26-50pct,Festive sale,3,0,5,2,4,3,2,2,1,2,2,3,4,3,1663.69,7.417394198893558,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,Value seekers
2917,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Nykaa,Flipkart,Amazon,Smartphone,10-30 minutes,Sometimes,Just browsing,1,1,0,0,1,0,0,0,4,Search engine,4,Above 200000,Above 15000,27209.25,2,41-60pct,Credit card,Yes - multiple programmes,1,4,Rarely,Rarely,Yes occasionally,5,1,Frequently,26-50pct,Influencer post,4,1,2,3,2,3,3,4,5,5,2,2,4,3,27209.25,10.211349019533689,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,Tech-savvy explorers
2918,urban_professional,35-44,Female,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Nykaa,Amazon,Ajio,Smartphone,Under 10 minutes,Rarely,Payment issues,1,1,1,0,1,1,0,0,5,Platform recommendations,4,50000-100000,500-2000,5074.41,3,21-40pct,Credit card,Yes - one programme,1,3,Occasionally,Rarely,Yes regularly,4,3,Occasionally,26-50pct,Flash sale notification,3,1,3,4,1,2,2,4,3,2,3,2,3,3,5074.41,8.53216258882414,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,Tech-savvy explorers
2919,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Occasionally,Amazon,Myntra,Flipkart,Smartphone,Under 10 minutes,Sometimes,Found better deal elsewhere,0,1,0,0,0,0,1,1,4,Friends / family,5,50000-100000,500-2000,5471.62,3,41-60pct,UPI,No not interested,0,4,Never,Rarely,Yes occasionally,3,4,Occasionally,More than 50pct,Gifting occasion,3,0,1,2,1,3,2,3,3,2,1,2,4,4,5471.62,8.60751275697753,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Deal hunters
2920,urban_professional,25-34,Male,Tier 2 city,Postgraduate,Salaried (private),Weekly,Ajio,Amazon,Other,Smartphone,Under 10 minutes,Never,Found better deal elsewhere,1,0,0,0,0,0,1,0,5,Search engine,4,100000-200000,Above 15000,10921.29,2,21-40pct,Net banking,Yes - multiple programmes,1,3,Frequently,Almost always,Yes regularly,4,2,Frequently,More than 50pct,Gifting occasion,5,1,2,4,1,1,3,3,4,5,4,5,3,4,10921.29,9.298560934273173,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
2921,homemaker,45-54,Female,Tier 2 city,Undergraduate,Homemaker,Weekly,Meesho,Amazon,Flipkart,Laptop / desktop,30-60 minutes,Sometimes,High price / no discount,1,1,1,1,1,0,0,0,4,Search engine,5,20000-50000,Under 500,2291.86,4,41-60pct,Cash on delivery,No not interested,0,3,Frequently,Sometimes,No not interested,3,4,Never,26-50pct,Festive sale,3,0,4,4,3,3,2,3,2,1,4,3,4,3,2291.86,7.737555225607991,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,Occasional browsers
2922,homemaker,45-54,Female,Metro (Tier 1),Undergraduate,Self-employed,Occasionally,Myntra,Flipkart,Other,Smartphone,More than 1 hour,Rarely,High price / no discount,1,1,1,0,1,1,0,1,5,Social media ads,3,20000-50000,2000-5000,2632.72,4,Discounts dont trigger,UPI,Yes - multiple programmes,1,3,Occasionally,Sometimes,Yes regularly,3,1,Never,10-25pct,Gifting occasion,2,1,4,2,4,2,2,4,2,3,3,3,1,2,2632.72,7.876152574450771,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,Value seekers
2923,premium_loyalist,25-34,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Amazon,Myntra,Flipkart,Laptop / desktop,10-30 minutes,Often,High price / no discount,0,1,1,1,0,0,1,1,3,Social media ads,4,100000-200000,2000-5000,17460.1,1,41-60pct,Net banking,Yes - multiple programmes,1,4,Rarely,Rarely,Yes regularly,5,2,Frequently,10-25pct,Gifting occasion,5,1,2,4,2,4,3,4,4,3,2,2,4,2,17460.1,9.76773082855458,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
